"c_object_ID","NRI","JSG","NZA","ROZ","TZG","NWN","KRG","OPT"
"626","P.1607.1984.109","","","","","","1093",""
"627","P.1607.1984.110","","","","","","1094",""
"628","P.1607.1984.111","","","","","","1095",""
"629","P.1607.1984.154","","","","","","1096",""
"630","P.1607.1984.155","","","","","","1097",""
"631","P.1607.1984.156","","","","","","1098",""
"632","P.1607.1984.157","","","","","","1099",""
"633","P.1607.1985.84","","","","","","1100",""
"634","P.1607.1985.85","","","","","","1101",""
"635","P.1607.1985.86","","","","","","1102",""
"636","P.1607.1985.87","","","","","","1103",""
"637","P.1607.1986.56","","","","","","1104",""
"638","P.1607.1986.57","","","","","","1105",""
"639","P.1607.1986.58","","","","","","1106",""
"640","P.1607.1986.59","","","","","","1107",""
"641","P.1607.1986.60","","","","","","1108",""
"642","P.1607.1986.61","","","","","","1109",""
"643","P.1607.1986.62","","","","","","1110",""
"644","P.1607.1986.63","","","","","","1111",""
"645","P.1607.1986.81","","","","","","1112",""
"646","P.1607.1987.57","","","","","","1113",""
"647","P.1607.1987.58","","","","","","1114",""
"648","P.1607.1987.59","","","","","","1115",""
"649","P.1607.1987.60","","","","","","1116",""
"650","P.1607.1987.61","","","","","","1117",""
"651","P.1607.1987.62","","","","","","1118",""
"652","P.1607.1987.63","","","","","","1119",""
"653","P.1607.1987.64","","","","","","1120",""
"654","P.1607.1987.88","","","","","","1121",""
"655","P.1607.1987.89","","","","","","1122",""
"656","P.1607.1987.90","","","","","","1123",""
"657","P.1607.1987.91","","","","","","1124",""
"658","P.1607.1987.92","","","","","","1125",""
"659","P.1607.1987.93","","","","","","1126",""
"660","P.1607.1987.94","","","","","","1127",""
"661","P.1607.1987.95","","","","","","1128",""
"662","P.1607.1987.96","","","","","","1129",""
"663","P.1607.1987.97","","","","","","1130",""
"664","P.1607.1988.87","","","","","","1131",""
"665","P.1607.1988.88","","","","","","1132",""
"666","P.1607.1988.89","","","","","","1133",""
"667","P.1607.1988.90","","","","","","1134",""
"668","P.1607.1988.91","","","","","","1135",""
"669","P.1607.1988.92","","","","","","1136",""
"670","P.1607.1988.93","","","","","","1137",""
"671","P.1607.1988.94","","","","","","1138",""
"672","P.1607.1988.95","","","","","","1139",""
"673","P.1607.1988.96","","","","","","1140",""
"674","P.1607.1988.97","","","","","","1141",""
"675","P.1607.1988.98","","","","","","1142",""
"676","P.1607.1988.125","","","","","","1143",""
"677","P.1607.1989.56","","","","","","1144",""
"678","P.1607.1989.57","","","","","","1145",""
"679","P.1607.1989.58","","","","","","1146",""
"680","P.1607.1989.59","","","","","","1147",""
"681","P.1607.1989.60","","","","","","1148",""
"682","P.1607.1989.61","","","","","","1149",""
"683","P.1607.1989.62","","","","","","1150",""
"684","P.1607.1989.63","","","","","","1151",""
"685","P.1607.1989.64","","","","","","1152",""
"686","P.1607.1989.95","","","","","","1153",""
"687","P.1607.1989.96","","","","","","1154",""
"688","P.1607.1990.54","","","","","","1155",""
"689","P.1607.1990.81","","","","","","1156",""
"690","P.1607.1990.82","","","","","","1157",""
"691","P.1607.1991.61","","","","","","1158",""
"692","P.1607.1991.62","","","","","","1159",""
"693","P.1607.1991.63","","","","","","1160",""
"694","P.1607.1991.64","","","","","","1161",""
"695","P.1607.1991.65","","","","","","1162",""
"696","P.1607.1991.66","","","","","","1163",""
"697","P.1607.1991.89","","","","","","1164",""
"698","P.1607.1991.90","","","","","","1165",""
"699","P.1607.1991.91","","","","","","1166",""
"700","P.1607.1991.92","","","","","","1167",""
"701","P.1607.1992.101","","","","","","1168",""
"702","P.1607.1992.126","","","","","","1169",""
"703","P.1607.1992.127","","","","","","1170",""
"704","P.1607.1992.128","","","","","","1171",""
"705","P.1607.1993.98","","","","","","1172",""
"706","P.1607.1993.99","","","","","","1173",""
"707","P.1607.1993.123","","","","","","1174",""
"708","P.1607.1993.124","","","","","","1175",""
"709","P.1607.1994.111","","","","","","1176",""
"710","P.1607.1994.112","","","","","","1177",""
"711","P.1607.1994.113","","","","","","1178",""
"712","P.1607.1994.114","","","","","","1179",""
"713","P.1607.1994.158","","","","","","1180",""
"714","P.1607.1994.159","","","","","","1181",""
"715","P.1607.1994.160","","","","","","1182",""
"716","P.1607.1994.161","","","","","","1183",""
"717","P.1607.1994.162","","","","","","1184",""
"718","P.1607.1994.163","","","","","","1185",""
"719","P.1607.1994.164","","","","","","1186",""
"720","P.1607.1994.165","","","","","","1187",""
"721","P.1607.1994.204","","","","","","1188",""
"722","P.1607.1995.106","","","","","","1189",""
"723","P.1607.1995.107","","","","","","1190",""
"724","P.1607.1995.108","","","","","","1191",""
"725","P.1607.1995.109","","","","","","1192",""
"726","P.1607.1995.157","","","","","","1193",""
"727","P.1607.1995.158","","","","","","1194",""
"728","P.1607.1995.159","","","","","","1195",""
"729","P.1607.1995.160","","","","","","1196",""
"730","P.1607.1995.161","","","","","","1197",""
"731","P.1607.1995.162","","","","","","1198",""
"732","P.1607.1995.163","","","","","","1199",""
"733","P.1607.1995.164","","","","","","1200",""
"734","P.1607.1995.165","","","","","","1201",""
"735","P.1607.1995.166","","","","","","1202",""
"736","P.1607.1995.167","","","","","","1203",""
"737","P.1607.1995.168","","","","","","1204",""
"738","P.1607.1995.169","","","","","","1205",""
"739","P.1607.1995.170","","","","","","1206",""
"740","P.1607.1995.171","","","","","","1207",""
"741","P.1607.1996.108","","","","","","1208",""
"742","P.1607.1996.109","","","","","","1209",""
"743","P.1607.1996.110","","","","","","1210",""
"744","P.1607.1996.134","","","","","","1211",""
"745","P.1607.1996.135","","","","","","1212",""
"746","P.1607.1996.136","","","","","","1213",""
"747","P.1607.1996.137","","","","","","1214",""
"748","P.1607.1996.138","","","","","","1215",""
"749","P.1607.1997.103","","","","","","1216",""
"750","P.1607.1997.104","","","","","","1217",""
"751","P.1607.1997.105","","","","","","1218",""
"752","P.1607.1997.145","","","","","","1219",""
"753","P.1607.1997.146","","","","","","1220",""
"754","P.1607.1997.147","","","","","","1221",""
"755","P.1607.1997.148","","","","","","1222",""
"756","P.1607.1997.149","","","","","","1223",""
"757","P.1607.1997.150","","","","","","1224",""
"758","P.1607.1997.151","","","","","","1225",""
"759","P.1607.1997.152","","","","","","1226",""
"760","P.1607.1997.153","","","","","","1227",""
"761","P.1607.1997.154","","","","","","1228",""
"762","P.1607.1997.196","","","","","","1229",""
"763","P.1607.1998.109","","","","","","1230",""
"764","P.1607.1998.110","","","","","","1231",""
"765","P.1607.1998.111","","","","","","1232",""
"766","P.1607.1998.145","","","","","","1231",""
"767","P.1607.1998.146","","","","","","1233",""
"768","P.1607.1998.147","","","","","","1234",""
"769","P.1607.1998.148","","","","","","1235",""
"770","P.1607.1998.149","","","","","","1236",""
"771","P.1607.1998.150","","","","","","1237",""
"772","P.1607.1998.151","","","","","","1238",""
"773","P.1607.1998.198","","","","","","1239",""
"774","P.1607.1998.199","","","","","","1240",""
"775","P.1607.1999.111","","","","","","1241",""
"776","P.1607.1999.112","","","","","","1242",""
"777","P.1607.1999.113","","","","","","1243",""
"778","P.1607.1999.114","","","","","","1244",""
"779","P.1607.1999.115","","","","","","1245",""
"780","P.1607.1999.159","","","","","","1246",""
"781","P.1607.1999.160","","","","","","1247",""
"782","P.1607.1999.161","","","","","","1248",""
"783","P.1607.1999.162","","","","","","1249",""
"784","P.1607.1999.163","","","","","","1250",""
"785","P.1607.1999.164","","","","","","1251",""
"786","P.1607.1999.165","","","","","","1252",""
"787","P.1607.1999.166","","","","","","1253",""
"788","P.1607.1999.167","","","","","","1254",""
"789","P.1607.1999.168","","","","","","1255",""
"790","P.1607.1999.226","","","","","","1256",""
"791","P.1607.1999.227","","","","","","1257",""
"792","P.1607.2000.250","","","","","","1258",""
"793","P.1607.2000.251","","","","","","1259",""
"794","P.1607.2000.252","","","","","","1260",""
"795","P.1607.2000.253","","","","","","1261",""
"796","P.1607.2000.254","","","","","","1262",""
"797","P.1607.2000.290","","","","","","1263",""
"798","P.1607.2000.291","","","","","","1264",""
"799","P.1607.2000.292","","","","","","1265",""
"800","P.1607.2000.293","","","","","","1266",""
"801","P.1607.2000.294","","","","","","1267",""
"802","P.1607.2000.295","","","","","","1268",""
"803","P.1607.2000.296","","","","","","1269",""
"804","P.1607.2000.297","","","","","","1270",""
"805","P.1607.2000.298","","","","","","1271",""
"806","P.1607.2000.299","","","","","","1272",""
"807","P.1607.2000.300","","","","","","1273",""
"808","P.1607.2000.301","","","","","","1274",""
"809","P.1607.2000.302","","","","","","1275",""
"810","P.1607.2000.303","","","","","","1276",""
"811","P.1607.2000.304","","","","","","1277",""
"812","P.1607.2000.305","","","","","","1278",""
"813","P.1607.2000.306","","","","","","1279",""
"814","P.1607.2000.307","","","","","","1280",""
"815","P.1607.2000.383","","","","","","1281",""
"816","P.1607.2000.384","","","","","","1282",""
"817","P.1607.2000.385","","","","","","1283",""
"818","P.1607.2001.225","","","","","","1284",""
"819","P.1607.2001.226","","","","","","1285",""
"820","P.1607.2001.227","","","","","","1286",""
"821","P.1607.2001.228","","","","","","1287",""
"822","P.1607.2001.229","","","","","","1288",""
"823","P.1607.2001.278","","","","","","1289",""
"824","P.1607.2001.279","","","","","","1290",""
"825","P.1607.2001.280","","","","","","1291",""
"826","P.1607.2001.281","","","","","","1292",""
"827","P.1607.2001.282","","","","","","1293",""
"828","P.1607.2001.283","","","","","","1294",""
"829","P.1607.2001.284","","","","","","1295",""
"830","P.1607.2001.285","","","","","","1296",""
"831","P.1607.2001.286","","","","","","1297",""
"832","P.1607.2001.287","","","","","","1298",""
"833","P.1607.2001.288","","","","","","1299",""
"834","P.1607.2001.361","","","","","","1300",""
"835","P.1607.2002.217","","","","","","1301",""
"836","P.1607.2002.218","","","","","","1302",""
"837","P.1607.2002.219","","","","","","1303",""
"838","P.1607.2002.220","","","","","","1304",""
"839","P.1607.2002.221","","","","","","1305",""
"840","P.1607.2002.222","","","","","","1306",""
"841","P.1607.2002.223","","","","","","1307",""
"842","P.1607.2002.266","","","","","","1308",""
"843","P.1607.2002.267","","","","","","1309",""
"844","P.1607.2002.268","","","","","","1310",""
"845","P.1607.2002.269","","","","","","1311",""
"846","P.1607.2002.270","","","","","","1312",""
"847","P.1607.2002.271","","","","","","1313",""
"848","P.1607.2002.272","","","","","","1314",""
"849","P.1607.2003.164","","","","","","1315",""
"850","P.1607.2003.165","","","","","","1316",""
"851","P.1607.2003.166","","","","","","1317",""
"852","P.1607.2003.167","","","","","","1318",""
"853","P.1607.2003.213","","","","","","1319",""
"854","P.1607.2003.214","","","","","","1320",""
"855","P.1607.2003.215","","","","","","1321",""
"856","P.1607.2003.216","","","","","","1322",""
"857","P.1607.2003.217","","","","","","1323",""
"858","P.1607.2003.218","","","","","","1324",""
"859","P.1607.2003.219","","","","","","1325",""
"860","P.1607.2003.220","","","","","","1326",""
"861","P.1607.2003.221","","","","","","1327",""
"862","P.1607.2003.222","","","","","","1328",""
"863","P.1607.2003.223","","","","","","1329",""
"864","P.1607.2003.276","","","","","","1330",""
"865","P.1607.2004.226","","","","","","1331",""
"866","P.1607.2004.227","","","","","","1332",""
"867","P.1607.2004.228","","","","","","1333",""
"868","P.1607.2004.229","","","","","","1334",""
"869","P.1607.2004.230","","","","","","1335",""
"870","P.1607.2004.231","","","","","","1336",""
"871","P.1607.2004.232","","","","","","1337",""
"872","P.1607.2004.271","","","","","","1338",""
"873","P.1607.2004.272","","","","","","1339",""
"874","P.1607.2004.273","","","","","","1340",""
"875","P.1607.2004.274","","","","","","1341",""
"876","P.1607.2004.275","","","","","","1342",""
"877","P.1607.2004.276","","","","","","1343",""
"878","P.1607.2004.277","","","","","","1344",""
"879","P.1607.2004.278","","","","","","1345",""
"880","P.1607.2004.332","","","","","","1346",""
"881","P.1607.2005.238","","","","","","1347",""
"882","P.1607.2005.239","","","","","","1348",""
"883","P.1607.2005.240","","","","","","1349",""
"884","P.1607.2005.241","","","","","","1350",""
"885","P.1607.2005.242","","","","","","1351",""
"886","P.1607.2005.276","","","","","","1352",""
"887","P.1607.2005.277","","","","","","1353",""
"888","P.1607.2005.278","","","","","","1354",""
"889","P.1607.2005.279","","","","","","1355",""
"890","P.1607.2005.280","","","","","","1356",""
"891","P.1607.2005.281","","","","","","1357",""
"892","P.1607.2005.282","","","","","","1358",""
"893","P.1607.2005.283","","","","","","1359",""
"894","P.1607.2005.284","","","","","","1360",""
"895","P.1607.2005.285","","","","","","1361",""
"896","P.1607.2005.286","","","","","","1362",""
"897","P.1607.2006.263","","","","","","1363",""
"898","P.1607.2006.264","","","","","","1364",""
"899","P.1607.2006.265","","","","","","1365",""
"900","P.1607.2006.266","","","","","","1366",""
"901","P.1607.2006.267","","","","","","1367",""
"902","P.1607.2006.268","","","","","","1368",""
"903","P.1607.2006.326","","","","","","1369",""
"904","P.1607.2006.327","","","","","","1370",""
"905","P.1607.2006.328","","","","","","1371",""
"906","P.1607.2006.329","","","","","","1372",""
"907","P.1607.2006.330","","","","","","1373",""
"908","P.1607.2006.331","","","","","","1374",""
"909","P.1607.2006.391","","","","","","1375",""
"910","P.1607.2006.392","","","","","","1376",""
"911","P.1607.2007.322","","","","","","1377",""
"912","P.1607.2007.323","","","","","","1378",""
"913","P.1607.2007.324","","","","","","1379",""
"914","P.1607.2008.444","","","","","","1380",""
"915","P.1607.2008.445","","","","","","1381",""
"916","P.1607.2008.446","","","","","","1382",""
"917","P.1607.2009.393","","","","","","1383",""
"918","P.1607.2009.398","","","","","","1384",""
"919","P.1607.2014.1992","","","","","","1385",""
"920","P.1607.1960.23","","","","","","1386",""
"921","P.1607.1960.24","","","","","","1387",""
"922","P.1607.1961.20","","","","","","1388",""
"923","P.1607.1963.41","","","","","","1389",""
"924","P.1607.1963.42","","","","","","1390",""
"925","P.1607.1964.37","","","","","","1391",""
"926","P.1607.1964.38","","","","","","1392",""
"927","P.1607.1965.43","","","","","","1393",""
"928","P.1607.1965.44","","","","","","1394",""
"929","P.1607.1967.27","","","","","","1395",""
"930","P.1607.1968.26","","","","","","1396",""
"931","P.1607.1968.27","","","","","","1397",""
"932","P.1607.1970.32","","","","","","1398",""
"933","P.1607.1970.33","","","","","","1399",""
"934","P.1607.1972.56","","","","","","1400",""
"935","P.1607.1975.60","","","","","","1401",""
"936","P.1607.1976.43","","","","","","1402",""
"937","P.1607.1976.44","","","","","","1403",""
